date,IAK,IBB,IGV,IYT,KBE,VOX,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XRT
2015-07-27,42.2383,121.2226,19.6537,31.8543,27.8937,68.8782,18.0138,,22.4505,16.6313,43.5813,18.5769,37.4948,15.2811,62.8167,34.8611,41.1838
2015-07-28,42.5202,124.2274,19.8657,32.73,27.9403,69.0098,18.3896,,23.0928,16.698,44.4258,18.745,37.9177,15.3524,63.9507,35.1328,41.3249
2015-07-29,43.0275,122.4718,19.9952,33.2859,28.0724,69.4869,18.523,,23.4074,16.8647,44.9722,18.8689,38.0461,15.4094,64.0599,35.4936,41.5814
2015-07-30,43.0597,122.9165,20.115,33.2859,28.1733,70.1861,18.6159,,23.2435,16.8647,44.9308,18.9043,37.9177,15.5234,63.9675,35.6228,41.855
2015-07-31,42.8182,124.1268,20.111,33.2065,28.0568,71.0992,18.5674,,22.7356,16.8114,44.8894,18.8424,37.9932,15.6803,64.3371,35.7342,42.0474
2015-08-03,42.9953,123.997,20.0266,33.2815,28.0335,71.2062,18.4219,,22.2571,16.7914,44.6742,18.7406,38.0461,15.7623,64.2867,35.6139,41.5643
2015-08-04,42.641,124.5421,20.1071,33.3433,28.1112,70.8936,18.5027,,22.1818,16.7647,44.6493,18.63,38.0461,15.5092,64.2531,35.7654,41.8507
2015-08-05,42.649,125.4864,20.3465,33.3829,28.3053,70.9183,18.5957,,22.0146,16.8314,44.8977,18.8114,38.3783,15.5484,64.7907,35.3778,42.321
2015-08-06,42.5202,120.0869,19.9619,33.1315,28.1345,70.3753,18.531,,22.3653,16.7714,44.6659,18.6255,38.0914,15.6304,63.3795,34.8967,41.4873
2015-08-07,42.3672,119.6293,20.0521,32.6572,28.0102,69.9722,18.2724,,21.9655,16.8047,44.4506,18.6388,37.8799,15.8229,63.2703,34.87,41.094
2015-08-10,43.0597,120.5217,20.2818,33.1447,28.4917,71.3871,18.7209,,22.6668,16.9648,45.3199,18.9309,38.0234,15.7587,63.7827,35.1506,41.5814
2015-08-11,42.7457,119.1426,20.0698,32.9374,28.0568,71.6422,18.3734,,22.7094,16.8114,44.7652,18.6477,37.8875,15.8371,63.2451,34.8344,41.4104
2015-08-12,42.496,120.1128,20.0953,32.7763,27.5365,71.1486,18.4421,,23.1223,16.658,44.7735,18.7317,37.9101,16.1187,63.2871,34.6829,41.1923
2015-08-13,42.6812,118.8895,20.113,32.7433,27.6841,71.017,18.3896,,22.7716,16.718,44.7404,18.6786,37.7591,16.1223,63.1443,34.8834,41.1325
2015-08-14,43.0356,118.1335,20.2994,32.9683,28.0102,71.6422,18.4745,,22.7225,16.8381,45.0219,18.7716,37.8799,16.2435,63.3207,34.9056,41.4275
2015-08-17,43.0839,120.5866,20.5016,33.2109,28.018,72.2674,18.5795,,22.7716,16.8714,45.2454,18.8778,37.9177,16.3219,63.9591,35.2397,41.7267
2015-08-18,43.0114,119.5028,20.3878,33.1271,27.9869,72.3249,18.4583,,22.6864,16.8581,45.1626,18.7804,37.7289,16.2827,63.8667,35.2709,41.5942
2015-08-19,42.7215,118.6559,20.2327,32.8933,27.5909,71.9877,18.232,,22.0605,16.7047,44.7404,18.6565,37.3815,16.3504,63.6063,35.2085,41.2479
2015-08-20,41.7874,113.8372,19.5124,32.0837,26.8066,70.6797,17.8885,,21.5624,16.3513,43.8131,18.2007,37.0417,16.2542,62.1278,34.2196,40.2518
2015-08-21,40.5713,110.2743,18.8491,31.219,26.3096,69.9475,17.4521,,20.8087,15.7644,42.6044,17.506,36.0297,16.0581,60.2294,33.1238,38.9393
2015-08-24,38.8399,105.42,17.9973,30.0985,24.9817,67.1835,16.7208,,19.6913,15.0909,41.0893,16.8156,34.7761,15.4557,57.6674,31.8008,37.7935
2015-08-25,38.5017,105.5433,17.8363,29.5889,24.5468,66.0648,16.4581,,19.4062,14.8908,40.5512,16.6829,34.5118,14.9816,57.0877,31.6717,37.6866
2015-08-26,39.4359,110.8941,18.5056,30.4293,25.4709,67.7594,16.9026,,20.0747,15.451,41.8178,17.5237,35.5313,15.249,59.4986,32.8744,39.0504
2015-08-27,40.4264,113.8664,18.8393,31.2036,26.1077,69.0674,17.5168,,21.0676,15.8311,42.8279,17.9308,36.0524,15.4272,60.6578,33.645,39.837
2015-08-28,40.2653,114.6355,18.8962,31.3668,26.1465,69.0098,17.6178,,21.546,15.7578,42.8445,17.9662,35.9769,15.3809,60.3134,33.6584,40.0679
2015-08-31,40.1848,110.972,18.6783,31.1286,26.2474,68.8699,17.5208,,21.7689,15.6244,42.4636,17.8025,35.7277,15.1349,59.213,33.4,39.9952
2015-09-01,39.0574,108.1652,18.1406,30.4448,25.1525,67.2247,16.9875,,21.0021,15.1176,41.3377,17.2316,34.9951,14.725,57.659,32.5537,39.1573
2015-09-02,39.46,112.3479,18.4546,31.1837,25.5719,68.3599,17.2299,,21.1954,15.3243,42.2567,17.6476,35.4709,14.7357,58.8434,33.2397,39.7131
2015-09-03,39.758,109.8817,18.5723,31.219,25.8126,68.9193,17.335,,21.2544,15.411,42.2815,17.6608,35.7126,14.8034,58.4234,33.253,39.7302
2015-09-04,39.0735,109.3852,18.3368,30.9014,25.5563,68.0144,16.9915,,20.9038,15.1042,41.6937,17.3909,35.1311,14.6002,57.6926,32.8967,39.4181
2015-09-08,39.8385,114.1455,18.9452,31.7727,26.2397,69.2319,17.4158,,21.2315,15.491,42.8445,17.8777,35.8636,14.9104,59.3054,33.6584,40.1919
2015-09-09,39.46,111.6956,18.6371,31.5477,25.9834,68.5655,17.2824,,20.8317,15.2776,42.3891,17.6431,35.2746,14.725,58.3898,33.2976,39.5976
2015-09-10,39.5889,113.8048,18.8,31.8852,26.2009,68.508,17.3228,,20.9529,15.351,42.414,17.8202,35.335,14.7,58.9526,33.3911,39.5506
2015-09-11,39.7016,115.1092,18.9138,31.9756,26.2009,68.8288,17.2986,,20.7661,15.4177,42.6458,17.9042,35.5691,14.8105,59.3306,33.6406,39.5036
2015-09-14,39.5405,114.6744,18.8491,31.8234,26.2707,68.6478,17.0925,,20.5859,15.3843,42.4305,17.86,35.4558,14.8462,59.1458,33.4624,39.2898
2015-09-15,40.0801,115.9918,19.1062,32.4234,26.6124,69.5033,17.2178,,20.8153,15.6044,43.1674,18.0901,35.8787,14.9246,59.9942,33.8143,39.5891
2015-09-16,40.2814,115.239,19.2259,32.4918,26.7134,69.6843,17.4643,,21.4051,15.7044,43.482,18.1653,36.2865,15.0743,60.1622,34.1974,40.2389
2015-09-17,39.8224,117.6273,19.1278,32.6374,26.1077,69.5445,17.3834,,21.392,15.4843,43.2916,18.0414,36.2865,15.2811,60.7082,34.2865,40.256
2015-09-18,39.0735,115.7647,18.9982,31.9072,25.4854,68.6972,17.0169,,20.8302,15.1848,42.3351,17.8072,35.867,15.1951,59.7817,33.7405,39.4944
2015-09-21,39.5405,110.4788,19.2102,32.1565,25.8207,68.8946,17.0738,,20.949,15.359,42.5432,17.985,36.133,15.2562,58.9892,34.0356,39.7514
2015-09-22,39.0171,108.8336,19.0591,31.369,25.5399,68.1789,16.7569,,20.7278,15.1647,41.9273,17.6827,35.7377,15.0655,58.6267,33.584,39.2545
2015-09-23,39.1701,107.9964,19.0983,31.2212,25.6803,67.9089,16.3993,,20.4604,15.1714,41.6359,17.7271,35.7985,15.1051,58.5677,33.4946,39.126
2015-09-24,39.0976,105.8548,19.0198,30.9234,25.7661,67.9343,16.3546,,20.5496,15.0642,41.3779,17.7271,35.8593,15.2275,57.9691,33.4052,39.0403
2015-09-25,39.4851,100.6701,18.9688,31.1789,26.0234,67.7903,16.3343,,20.5892,15.2853,41.4611,17.696,36.0874,15.375,56.3841,33.4007,38.7919
2015-09-28,38.6923,94.3003,18.4405,30.5,25.5399,66.3259,15.8264,,19.7672,14.9302,40.6454,17.2915,35.5553,15.2994,54.2006,32.4394,37.5668
2015-09-29,38.9512,93.9336,18.2992,30.5884,25.5633,65.8687,15.8874,,19.7375,14.957,40.9117,17.216,35.5401,15.303,54.698,32.3321,37.524
2015-09-30,39.3152,98.4278,18.5839,30.94,25.9221,66.7153,16.2205,,20.203,15.1848,41.5277,17.5582,35.867,15.5765,55.8362,33.204,38.0551
2015-10-01,39.2343,98.9568,18.8097,31.1413,25.9377,65.9618,16.4034,,20.2426,15.1915,41.4362,17.5671,35.867,15.393,56.401,33.4499,37.8324
2015-10-02,39.3233,102.3867,19.0336,31.2872,25.6803,66.3174,16.8056,,21.0778,15.2116,41.9606,17.816,36.361,15.5981,57.5729,33.9283,38.5006
2015-10-05,40.019,101.6306,19.3713,31.9993,26.2418,68.256,17.2445,,21.7149,15.5333,43.1509,18.1672,36.9842,15.7996,57.7246,34.4291,39.1175
2015-10-06,39.8653,97.9671,19.2928,31.6698,26.234,67.9766,17.468,,22.1968,15.4595,43.1092,18.1894,36.7334,15.6916,56.3673,34.1742,38.6805
2015-10-07,40.2294,99.8751,19.2986,32.1121,26.6005,68.7893,17.6996,,22.4774,15.5802,43.6753,18.2739,37.0678,15.6376,57.2694,34.2905,39.0746
2015-10-08,40.6743,99.6836,19.3811,32.5544,26.8189,69.5088,17.9474,,22.9066,15.674,44.2829,18.3583,37.5087,15.8319,57.438,34.7108,39.6658
2015-10-09,40.5449,100.0892,19.6109,32.8087,26.4992,69.0432,17.9393,,22.758,15.5735,44.4328,18.4384,37.5923,15.7564,57.6993,34.751,39.6058
2015-10-12,40.6743,100.1184,19.6364,32.8397,26.6863,69.4326,17.7849,,22.4642,15.5869,44.4411,18.4606,37.6911,15.8967,57.8511,34.9165,39.4944
